cellID,Crystal ID,ThetaID,PhiID,CrateID,X cm,Y cm,Z cm,R_xy cm,R_3D cm,theta rad,phi rad,theta deg,phi deg,direction_x,direction_y,direction_z,dir_theta,dir_phi,ring_id,corner0_x,corner0_y,corner1_x,corner1_y,corner2_x,corner2_y,corner3_x,corner3_y,corner0_z,corner0_theta,corner0_phi,corner1_theta,corner1_phi,corner2_theta,corner2_phi,corner3_theta,corner3_phi
7752,7751,58,119,30,67.31,-121.99,-107.11,139.32,175.74,2.2262,-1.0666,127.55,-61.11,0.40387,-0.6998,-0.58921,2.2009,-1.0474,,56.15353697682884,-96.76807965704415,50.51982097335718,-96.52696939087502,51.87961959612679,-99.12510290577916,54.6817161955825,-94.23172525679848,,2.2092,-1.0449956521739132,2.2437250000000004,-1.0886239130434785,2.2092,-1.0886239130434785,2.2437250000000004,-1.0449956521739132
7753,7752,58,120,31,72.52,-118.97,-107.12,139.33,175.75,2.2263,-1.0234,127.55,-58.63,0.43411,-0.68167,-0.58896,2.2006,-1.0037,,56.15756752068306,-96.77502539919584,58.74396101908731,-91.7636049031462,60.32512175463134,-94.23352702803808,54.68564109625691,-94.23848894652409,,2.2092,-1.0449956521739132,2.2437250000000004,-1.0013652173913044,2.2092,-1.0013652173913044,2.2437250000000004,-1.0449956521739132
7754,7753,58,121,31,77.69,-115.66,-107.11,139.32,175.74,2.2262,-0.9793,127.55,-56.11,0.46332,-0.66194,-0.58921,2.2009,-0.9601,,64.37373519123204,-91.50575486300993,58.739744844464525,-91.75701884092676,60.320792096858085,-94.22676369443955,62.68645766034383,-89.10732942336956,,2.2092,-0.957729347826087,2.2437250000000004,-1.0013652173913044,2.2092,-1.0013652173913044,2.2437250000000004,-0.957729347826087
7755,7754,58,122,31,82.61,-112.19,-107.12,139.33,175.75,2.2263,-0.9361,127.55,-53.63,0.49187,-0.64124,-0.58896,2.2006,-0.9165,,64.3783557579268,-91.51232289020363,66.51850919146672,-86.29426444426954,68.30893076154602,-88.61697303039294,62.69095711897579,-89.11372529829231,,2.2092,-0.957729347826087,2.2437250000000004,-0.9140945652173912,2.2092,-0.9140945652173912,2.2437250000000004,-0.957729347826087
7756,7755,58,123,31,87.47,-108.44,-107.11,139.32,175.74,2.2262,-0.892,127.55,-51.11,0.51925,-0.61904,-0.58921,2.2009,-0.8728,,72.10438412953903,-85.54670504946412,66.51373502156852,-86.28807092783772,68.30402808941787,-88.6106128083998,70.21448125441621,-83.30447018702068,,2.2092,-0.8704586956521739,2.2437250000000004,-0.9140945652173912,2.2092,-0.9140945652173912,2.2437250000000004,-0.8704586956521739
7757,7756,58,124,32,92.08,-104.57,-107.12,139.33,175.75,2.2263,-0.8488,127.55,-48.63,0.54588,-0.59593,-0.58896,2.2006,-0.8292,,72.10955958059628,-85.55284535272637,73.78676276489988,-80.16810950564539,75.77281767272017,-82.32592564187655,70.2195210535301,-83.31044954893478,,2.2092,-0.8704586956521739,2.2437250000000004,-0.8268239130434782,2.2092,-0.8268239130434782,2.2437250000000004,-0.8704586956521739
7758,7757,58,125,32,96.59,-100.41,-107.11,139.32,175.74,2.2262,-0.8048,127.55,-46.11,0.57123,-0.57143,-0.58921,2.2009,-0.7856,,79.28545029938094,-78.93730630281554,73.78146693752852,-80.16235567592416,75.76737930211276,-82.32001694126346,77.2073270023702,-76.86830808672752,,2.2092,-0.7831978260869565,2.2437250000000004,-0.8268239130434782,2.2092,-0.8268239130434782,2.2437250000000004,-0.7831978260869565
7759,7758,58,126,32,100.84,-96.14,-107.12,139.33,175.75,2.2263,-0.7616,127.55,-43.63,0.59575,-0.54609,-0.58896,2.2006,-0.7419,,79.29114118728646,-78.94297220191854,80.49236300208598,-73.43290569882949,82.65890679113524,-75.4094361399785,77.2128687283968,-76.8738254789244,,2.2092,-0.7831978260869565,2.2437250000000004,-0.7395673913043479,2.2092,-0.7395673913043479,2.2437250000000004,-0.7831978260869565
7760,7759,58,127,32,104.97,-91.61,-107.11,139.32,175.74,2.2262,-0.7175,127.55,-41.11,0.61886,-0.51947,-0.58921,2.2009,-0.6983,,85.86372936201771,-71.72657063854587,80.48658590002596,-73.42763526850587,82.65297419178181,-75.40402385000934,83.61318508584012,-69.84657050112074,,2.2092,-0.695929347826087,2.2437250000000004,-0.7395673913043479,2.2092,-0.7395673913043479,2.2437250000000004,-0.695929347826087
7761,7760,58,128,33,108.84,-86.99,-107.12,139.33,175.75,2.2263,-0.6743,127.55,-38.63,0.64107,-0.49209,-0.58896,2.2006,-0.6547,,85.86989242039857,-71.73171897120727,86.58658556505449,-66.13754864839082,88.91716230767155,-67.91771623079117,83.61918660644635,-69.85158389262959,,2.2092,-0.695929347826087,2.2437250000000004,-0.6522945652173913,2.2092,-0.6522945652173913,2.2437250000000004,-0.695929347826087
7762,7761,58,129,33,112.56,-82.11,-107.11,139.32,175.74,2.2262,-0.6302,127.55,-36.11,0.66178,-0.46356,-0.58921,2.2009,-0.611,,91.7885034294552,-63.96992726040118,86.580371068136,-66.13280182081252,88.91078054047799,-67.91284163693263,89.38266696571262,-62.29323379841096,,2.2092,-0.6086608695652174,2.2437250000000004,-0.6522945652173913,2.2092,-0.6522945652173913,2.2437250000000004,-0.6086608695652174
7763,7762,58,130,33,116.0,-77.17,-107.12,139.33,175.75,2.2263,-0.587,127.55,-33.63,0.68152,-0.43434,-0.58896,2.2006,-0.5674,,91.79509175155036,-63.97451884289189,92.02135540941973,-58.33937169396003,94.49821518327188,-59.90964244619661,89.38908260359419,-62.29770503253374,,2.2092,-0.6086608695652174,2.2437250000000004,-0.5650282608695653,2.2092,-0.5650282608695653,2.2437250000000004,-0.6086608695652174
7764,7763,58,131,33,119.29,-71.99,-107.11,139.32,175.74,2.2262,-0.543,127.55,-31.11,0.69966,-0.40411,-0.58921,2.2009,-0.5238,,97.01437644948788,-55.72693888629789,92.01475084791755,-58.33518455754332,94.49143285246132,-59.905342608225865,94.47156644988036,-54.26629951888026,,2.2092,-0.5213978260869565,2.2437250000000004,-0.5650282608695653,2.2092,-0.5650282608695653,2.2437250000000004,-0.5213978260869565
7765,7764,58,132,34,122.29,-66.77,-107.12,139.33,175.75,2.2263,-0.4998,127.55,-28.63,0.71678,-0.37329,-0.58896,2.2006,-0.4801,,97.02133987013458,-55.73093881013413,96.7556263525794,-50.09751401170327,99.35991443049706,-51.44594576076313,94.4783473547361,-54.270194602107296,,2.2092,-0.5213978260869565,2.2437250000000004,-0.4777652173913043,2.2092,-0.4777652173913043,2.2437250000000004,-0.5213978260869565
7766,7765,58,133,34,125.11,-61.32,-107.11,139.32,175.74,2.2262,-0.4557,127.55,-26.11,0.73222,-0.3416,-0.58921,2.2009,-0.4365,,101.50217391169652,-47.05942675723794,96.7486820027371,-50.0939184103244,99.3527831655555,-51.442253379670696,98.84173581735958,-45.82596852853503,,2.2092,-0.4341304347826087,2.2437250000000004,-0.4777652173913043,2.2092,-0.4777652173913043,2.2437250000000004,-0.4341304347826087
7767,7766,58,134,34,127.64,-55.86,-107.12,139.33,175.75,2.2263,-0.4125,127.55,-23.63,0.74659,-0.3094,-0.58896,2.2006,-0.3929,,101.5094594538952,-47.06280455129173,100.7538116239526,-41.47386628080192,103.46571542023273,-42.59018271191728,98.8488304007516,-45.82925778840645,,2.2092,-0.4341304347826087,2.2437250000000004,-0.3904967391304348,2.2092,-0.3904967391304348,2.2437250000000004,-0.4341304347826087
7768,7767,58,135,34,129.97,-50.18,-107.11,139.32,175.74,2.2262,-0.3684,127.55,-21.11,0.75921,-0.27648,-0.58921,2.2009,-0.3492,,105.21758613265466,-38.033413256471285,100.74658031614923,-41.4708896163161,103.45828947352916,-42.58712592711056,102.45976466387488,-37.03653272095482,,2.2092,-0.3468597826086956,2.2437250000000004,-0.3904967391304348,2.2092,-0.3904967391304348,2.2437250000000004,-0.3468597826086956
7769,7768,58,136,35,132.02,-44.52,-107.12,139.33,175.75,2.2263,-0.3252,127.55,-18.63,0.77071,-0.24315,-0.58896,2.2006,-0.3056,,105.22513835675264,-38.03614318851669,103.98527024191488,-32.53422373053789,106.7841524338738,-33.40991948260705,102.46711893925992,-37.03919109970311,,2.2092,-0.3468597826086956,2.2437250000000004,-0.3032249999999999,2.2092,-0.3032249999999999,2.2437250000000004,-0.3468597826086956
7770,7769,58,137,35,133.85,-38.66,-107.11,139.32,175.74,2.2262,-0.2812,127.55,-16.11,0.78041,-0.20926,-0.58921,2.2009,-0.262,,108.13187120844556,-28.718972552657096,103.97780700569568,-32.53188868254172,106.77648831613644,-33.40752158412987,105.29766442953304,-27.96622957519362,,2.2092,-0.2595989130434782,2.2437250000000004,-0.3032249999999999,2.2092,-0.3032249999999999,2.2437250000000004,-0.2595989130434782
7771,7770,58,138,35,135.4,-32.84,-107.12,139.33,175.75,2.2263,-0.238,127.55,-13.63,0.78897,-0.17505,-0.58896,2.2006,-0.2183,,108.13963261177663,-28.721033920196053,106.42488722900868,-23.34856568026292,109.28943449568914,-23.977018965408387,105.30522240142724,-27.96823691294665,,2.2092,-0.2595989130434782,2.2437250000000004,-0.2159684782608695,2.2092,-0.2159684782608695,2.2437250000000004,-0.2595989130434782
7772,7771,58,139,35,136.71,-26.85,-107.11,139.32,175.74,2.2262,-0.1939,127.55,-11.11,0.79568,-0.14044,-0.58921,2.2009,-0.1747,,110.22341714024618,-19.185392084797545,106.4172488964723,-23.346889905793653,109.28159056871748,-23.97529808555728,107.33438958007773,-18.68253046134512,,2.2092,-0.1723326086956521,2.2437250000000004,-0.2159684782608695,2.2092,-0.2159684782608695,2.2437250000000004,-0.1723326086956521
7773,7772,58,140,36,137.75,-20.92,-107.12,139.33,175.75,2.2263,-0.1507,127.55,-8.63,0.80123,-0.10562,-0.58896,2.2006,-0.1311,,110.2313286688954,-19.1867691585906,108.05491337354157,-13.983841992428022,110.96333465370246,-14.360233054707509,107.34209374240764,-18.683871441137068,,2.2092,-0.1723326086956521,2.2437250000000004,-0.1286989130434782,2.2092,-0.1286989130434782,2.2437250000000004,-0.1723326086956521
7774,7773,58,141,36,138.53,-14.83,-107.11,139.32,175.74,2.2262,-0.1067,127.55,-6.11,0.80489,-0.07056,-0.58921,2.2009,-0.0874,,111.47615101372298,-9.505193879440684,108.04715805068405,-13.982838343393896,110.95537058748168,-14.359202391314504,108.55428848272952,-9.256056556402438,,2.2092,-0.0850608695652174,2.2437250000000004,-0.1286989130434782,2.2092,-0.1286989130434782,2.2437250000000004,-0.0850608695652174
7775,7774,58,142,36,139.05,-8.83,-107.12,139.33,175.75,2.2263,-0.0634,127.55,-3.63,0.80739,-0.03539,-0.58896,2.2006,-0.0438,,111.48415246010642,-9.50587613567665,108.86254246631758,-4.512093616268161,111.79270200498586,-4.633541764084138,108.5620802059913,-9.256720930258052,,2.2092,-0.0850608695652174,2.2437250000000004,-0.0414239130434782,2.2092,-0.0414239130434782,2.2437250000000004,-0.0850608695652174
7776,7775,58,143,36,139.3,-2.7,-107.11,139.32,175.74,2.2262,-0.0194,127.55,-1.11,0.80798,-0.00014,-0.58921,2.2009,-0.0002,,111.88038367912743,0.2463804605993415,108.85472917826284,-4.511769774050672,111.78467841336844,-4.633209205283873,108.94792594666612,0.2399226682406377,,2.2092,0.0022021739130433,2.2437250000000004,-0.0414239130434782,2.2092,-0.0414239130434782,2.2437250000000004,0.0022021739130433
7777,7776,59,0,45,129.23,2.85,-113.81,129.26,172.22,2.2927,0.022,131.36,1.26,0.78641,0.01784,-0.61745,2.2363,0.0227,9.0,134.0100966384194,5.857894505075888,134.13805142875873,0.0639372097695872,124.58769435662428,5.446019281225641,124.70665250015335,0.0594417118456505,,2.274392263462251,0.0004766522567343223,2.274392263462251,0.04368452748703966,2.3105410967764817,0.0004766522567343223,2.3105410967764817,0.04368452748703966
7778,7777,59,1,45,128.97,8.46,-113.81,129.25,172.21,2.2927,0.0655,131.36,3.75,0.78492,0.05133,-0.61746,2.2363,0.0653,9.0,133.6248004230756,11.723209499293365,134.0100966384194,5.857894505075888,124.2294887563139,10.898937308563251,124.58769435662428,5.446019281225641,,2.274392263462251,0.04368452748703966,2.274392263462251,0.0875082315364244,2.3105410967764817,0.04368452748703966,2.3105410967764817,0.0875082315364244
7779,7778,59,2,45,128.44,14.06,-113.79,129.21,172.17,2.2929,0.1091,131.37,6.25,0.78265,0.08584,-0.61651,2.2351,0.1092,9.0,132.99273650116496,17.491511284129384,133.6248004230756,11.723209499293365,123.64186596749278,16.26166323558782,124.2294887563139,10.898937308563251,,2.2743055646491666,0.0875082315364244,2.2743055646491666,0.13077171749002092,2.3104535900586303,0.0875082315364244,2.3104535900586303,0.13077171749002092
7780,7779,59,3,45,127.73,19.64,-113.8,129.23,172.2,2.2928,0.1526,131.37,8.74,0.77771,0.11982,-0.6171,2.2358,0.1529,9.0,132.10049007740696,23.291231190729626,132.99273650116496,17.491511284129384,122.81235440439104,21.653598240508828,123.64186596749278,16.26166323558782,,2.2743489156499592,0.13077171749002092,2.2743489156499592,0.17452081590741564,2.310497345164485,0.13077171749002092,2.310497345164485,0.17452081590741564
7781,7780,59,4,45,126.77,25.2,-113.81,129.25,172.21,2.2928,0.1962,131.36,11.24,0.77169,0.15273,-0.61739,2.2362,0.1954,9.0,130.95927768362057,29.02909777542997,132.10049007740696,23.291231190729626,121.75138195172072,26.9880289009281,122.81235440439104,21.653598240508828,,2.274392263462251,0.17452081590741564,2.274392263462251,0.21813795231308397,2.3105410967764817,0.17452081590741564,2.3105410967764817,0.21813795231308397
7782,7781,59,5,45,125.52,30.68,-113.8,129.22,172.18,2.2928,0.2397,131.37,13.74,0.76475,0.18636,-0.61679,2.2355,0.239,9.0,129.57670296351125,34.68283405630351,130.95927768362057,29.02909777542997,120.46601763235202,32.24424455484988,121.75138195172072,26.9880289009281,,2.2743489156499592,0.21813795231308397,2.2743489156499592,0.26153195152258446,2.310497345164485,0.21813795231308397,2.310497345164485,0.26153195152258446
7783,7782,59,6,45,124.08,36.16,-113.81,129.24,172.21,2.2928,0.2836,131.37,16.25,0.75533,0.21982,-0.61738,2.2362,0.2832,9.0,129.57670296351125,34.68283405630351,127.93001656534356,40.33524253877792,120.46601763235202,32.24424455484988,118.93511162733904,37.49922576938785,,2.274392263462251,0.26153195152258446,2.274392263462251,0.3054259588710404,2.3105410967764817,0.26153195152258446,2.3105410967764817,0.3054259588710404
7784,7783,59,7,45,122.39,41.54,-113.81,129.25,172.21,2.2928,0.3272,131.37,18.75,0.7448,0.25307,-0.61744,2.2363,0.3275,9.0,126.03376914026298,45.9185144072629,127.93001656534356,40.33524253877792,117.17219151499918,42.68993144388343,118.93511162733904,37.49922576938785,,2.274392263462251,0.3054259588710404,2.274392263462251,0.3493879167783045,2.3105410967764817,0.3054259588710404,2.3105410967764817,0.3493879167783045
7785,7784,59,8,45,120.41,46.81,-113.79,129.19,172.15,2.2929,0.3708,131.37,21.24,0.73403,0.28544,-0.61622,2.2347,0.3709,9.0,123.9032902028219,51.39061787900992,126.03376914026298,45.9185144072629,115.19150897428504,47.77728509802882,117.17219151499918,42.68993144388343,,2.2743055646491666,0.3493879167783045,2.2743055646491666,0.39316877422720875,2.3104535900586303,0.3493879167783045,2.3104535900586303,0.39316877422720875
7786,7785,59,9,46,118.3,52.08,-113.81,129.26,172.22,2.2927,0.4147,131.36,23.76,0.71972,0.31743,-0.61745,2.2363,0.4154,9.0,121.57044659273144,56.68904165987412,123.9032902028219,51.39061787900992,113.0226902511708,52.70317067785408,115.19150897428504,47.77728509802882,,2.274392263462251,0.39316877422720875,2.274392263462251,0.4363310387736292,2.3105410967764817,0.39316877422720875,2.3105410967764817,0.4363310387736292
7787,7786,59,10,46,115.92,57.17,-113.81,129.25,172.21,2.2927,0.4582,131.36,26.25,0.70553,0.3478,-0.61746,2.2363,0.458,9.0,118.96361614634036,61.973211651949285,121.57044659273144,56.68904165987412,110.59914901777536,57.61580466898849,113.0226902511708,52.70317067785408,,2.274392263462251,0.4363310387736292,2.274392263462251,0.4802609512823732,2.3105410967764817,0.4363310387736292,2.3105410967764817,0.4802609512823732
7788,7787,59,11,46,113.28,62.14,-113.79,129.21,172.17,2.2929,0.5018,131.37,28.75,0.69023,0.37881,-0.61651,2.2351,0.5019,9.0,116.1802852350948,67.04597118219056,118.96361614634036,61.973211651949285,108.01151726791367,62.33189270826211,110.59914901777536,57.61580466898849,,2.2743055646491666,0.4802609512823732,2.2743055646491666,0.5234002610885282,2.3104535900586303,0.4802609512823732,2.3104535900586303,0.5234002610885282
7789,7788,59,12,46,110.49,67.03,-113.8,129.23,172.2,2.2928,0.5453,131.37,31.24,0.67266,0.40831,-0.6171,2.2358,0.5456,9.0,116.1802852350948,67.04597118219056,113.16259610686454,72.02255043683026,108.01151726791367,62.33189270826211,105.20600529379968,66.95856301648138,,2.2743489156499592,0.5234002610885282,2.2743489156499592,0.5667920450957484,2.3104973451644852,0.5234002610885282,2.3104973451644852,0.5667920450957484
7790,7789,59,13,46,107.47,71.79,-113.81,129.25,172.21,2.2928,0.5889,131.36,33.74,0.6545,0.43642,-0.61739,2.2362,0.5881,9.0,113.16259610686454,72.02255043683026,109.9060294056205,76.90049173680228,105.20600529379968,66.95856301648138,102.1784115004658,71.49353071678999,,2.274392263462251,0.5667920450957484,2.274392263462251,0.6105199695579504,2.3105410967764817,0.5667920450957484,2.3105410967764817,0.6105199695579504
7791,7790,59,14,46,104.23,76.38,-113.8,129.22,172.18,2.2928,0.6324,131.37,36.24,0.63522,0.46483,-0.61679,2.2355,0.6317,9.0,106.42065863133566,81.6557673746554,109.9060294056205,76.90049173680228,98.938101108647,75.91445751717032,102.1784115004658,71.49353071678999,,2.2743489156499592,0.6105199695579504,2.2743489156499592,0.6544767275434316,2.310497345164485,0.6105199695579504,2.310497345164485,0.6544767275434316
7792,7791,59,15,46,100.8,80.89,-113.81,129.24,172.21,2.2928,0.6763,131.37,38.75,0.61371,0.49214,-0.61738,2.2362,0.6759,9.0,106.42065863133566,81.6557673746554,102.81068170100026,86.15674469968513,98.938101108647,75.91445751717032,95.5819457613032,80.09896600827258,,2.274392263462251,0.6544767275434316,2.274392263462251,0.6974940232589248,2.3105410967764817,0.6544767275434316,2.3105410967764817,0.6974940232589248
7793,7792,59,16,46,97.18,85.21,-113.81,129.25,172.21,2.2928,0.7199,131.37,41.25,0.59126,0.51883,-0.61744,2.2363,0.7202,9.0,102.81068170100026,86.15674469968513,98.87052428153672,90.65120163221869,95.5819457613032,80.09896600827258,91.9188252904806,84.27741256308961,,2.274392263462251,0.6974940232589248,2.274392263462251,0.7420565606645866,2.3105410967764817,0.6974940232589248,2.3105410967764817,0.7420565606645866
7794,7793,59,17,46,93.33,89.32,-113.79,129.19,172.15,2.2929,0.7635,131.37,43.74,0.56892,0.54461,-0.61622,2.2347,0.7636,9.0,94.80118289962742,94.89866516396584,98.87052428153672,90.65120163221869,88.135603928511,88.2262321039936,91.9188252904806,84.27741256308961,,2.2743055646491666,0.7420565606645866,2.2743055646491666,0.7859120396959947,2.3104535900586303,0.7420565606645866,2.3104535900586303,0.7859120396959947
7795,7794,59,18,46,89.37,93.39,-113.81,129.26,172.22,2.2927,0.8074,131.36,46.26,0.54346,0.56869,-0.61745,2.2363,0.8081,9.0,90.61930182552656,98.89976271824536,94.80118289962742,94.89866516396584,84.24775566808029,91.9460079394563,88.135603928511,88.2262321039936,,2.274392263462251,0.7859120396959947,2.274392263462251,0.8290623606605543,2.3105410967764817,0.7859120396959947,2.3105410967764817,0.8290623606605543
7796,7795,59,19,46,85.21,97.18,-113.81,129.25,172.21,2.2927,0.8509,131.36,48.75,0.51873,0.59132,-0.61746,2.2363,0.8507,9.0,90.61930182552656,98.89976271824536,86.24846151244701,102.73375207694431,84.24775566808029,91.9460079394563,80.18423410763506,95.51042514659376,,2.274392263462251,0.8290623606605543,2.274392263462251,0.8724098755096907,2.3105410967764817,0.8290623606605543,2.3105410967764817,0.8724098755096907
7797,7796,59,20,46,80.88,100.76,-113.79,129.21,172.17,2.2929,0.8945,131.37,51.25,0.49272,0.61411,-0.61651,2.2351,0.8946,9.0,86.24846151244701,102.73375207694431,81.6793923686624,106.40252718501196,80.18423410763506,95.51042514659376,75.93642141098395,98.92124450493218,,2.2743055646491666,0.8724098755096907,2.2743055646491666,0.9160975840248877,2.3104535900586303,0.8724098755096907,2.3104535900586303,0.9160975840248877
7798,7797,59,21,46,76.43,104.21,-113.8,129.23,172.2,2.2928,0.938,131.37,53.74,0.4652,0.63465,-0.6171,2.2358,0.9383,9.0,81.6793923686624,106.40252718501196,76.985670445046,109.84638125672546,75.93642141098395,98.92124450493218,71.57272041319767,102.12295728074736,,2.2743489156499592,0.9160975840248877,2.2743489156499592,0.9595011329404652,2.310497345164485,0.9160975840248877,2.310497345164485,0.9595011329404652
7799,7798,59,22,46,71.82,107.45,-113.81,129.25,172.21,2.2928,0.9816,131.36,56.24,0.43767,0.65366,-0.61739,2.2362,0.9808,9.0,76.985670445046,109.84638125672546,72.06762796283279,113.133893811191,71.57272041319767,102.12295728074736,67.00047109037158,105.17932108917324,,2.274392263462251,0.9595011329404652,2.274392263462251,1.0036058881984573,2.3105410967764817,0.9595011329404652,2.3105410967764817,1.0036058881984573
